x,y,z,focusItem,time
0.1522245,0.8560342,0.8453466,Drum (Right),00:10.514
0.1662543,0.8576676,0.8427884,Drum (Right),00:10.526
0.16096,0.8583967,0.8474606,Drum (Right),00:10.536
0.1792773,0.8648669,0.8560705,Drum (Right),00:10.547
0.2103878,0.8770316,0.8739325,Drum (Right),00:10.559
0.1905035,0.8693314,0.8627223,Drum (Right),00:10.570
0.1913082,0.8700401,0.8642701,Drum (Right),00:10.581
0.2026221,0.8694152,0.8568566,Drum (Right),00:10.593
0.1983613,0.868825,0.8573743,Drum (Right),00:10.603
0.1985891,0.8682433,0.8556572,Drum (Right),00:10.614
0.1976707,0.8676562,0.8545017,Drum (Right),00:10.626
0.1990944,0.8670949,0.8522391,Drum (Right),00:10.636
0.19439,0.8621141,0.840884,Drum (Right),00:10.648
0.1888005,0.8638108,0.8483701,Drum (Right),00:10.659
0.2018361,0.8677117,0.8525591,Drum (Right),00:10.669
0.2153518,0.8680582,0.8467141,Drum (Right),00:10.681
0.2148713,0.8707677,0.8544204,Drum (Right),00:10.692
0.220416,0.8717473,0.8543296,Drum (Right),00:10.703
0.2253199,0.8668216,0.8382925,Drum (Right),00:10.714
0.2245561,0.8696778,0.8465456,Drum (Right),00:10.726
0.2150747,0.8711746,0.8554391,Drum (Right),00:10.737
0.2180855,0.8689151,0.8476994,Drum (Right),00:10.748
0.2212627,0.8712075,0.8524166,Drum (Right),00:10.759
0.2122196,0.8706555,0.8554453,Drum (Right),00:10.769
0.2159545,0.8694273,0.8501825,Drum (Right),00:10.781
0.2150336,0.8700456,0.8523493,Drum (Right),00:10.792
0.2141425,0.8714828,0.856757,Drum (Right),00:10.803
0.2137418,0.8712723,0.8563789,Drum (Right),00:10.814
0.2013096,0.8655223,0.8467921,Drum (Right),00:10.826
0.1826026,0.8607694,0.8431093,Drum (Right),00:10.836
0.180571,0.8603423,0.8429548,Drum (Right),00:10.848
0.1742105,0.8598235,0.8447252,Drum (Right),00:10.859
0.1752786,0.8596112,0.8436031,Drum (Right),00:10.869
0.1814642,0.8609658,0.8442233,Drum (Right),00:10.881
0.1903972,0.8642995,0.8489131,Drum (Right),00:10.892
0.1901794,0.8641204,0.8485295,Drum (Right),00:10.903
0.1881409,0.8630441,0.84659,Drum (Right),00:10.914
0.1934088,0.8643956,0.8476629,Drum (Right),00:10.926
0.1958329,0.8644244,0.8465227,Drum (Right),00:10.937
0.1944938,0.8640034,0.8460365,Drum (Right),00:10.947
0.1910935,0.8628389,0.8445391,Drum (Right),00:10.959
0.1927087,0.8632748,0.8449272,Drum (Right),00:10.970
0.196388,0.8628949,0.8420297,Drum (Right),00:10.981
0.2011481,0.8633877,0.8409926,Drum (Right),00:10.993
0.1964648,0.8630776,0.8424945,Drum (Right),00:11.003
0.1986038,0.8620533,0.8385965,Drum (Right),00:11.014
0.1949945,0.8612508,0.8382014,Drum (Right),00:11.026
0.1950762,0.8617735,0.8396003,Drum (Right),00:11.036
0.1969555,0.8615126,0.8379361,Drum (Right),00:11.048
0.1980025,0.8583186,0.82861,Drum (Right),00:11.059
0.1938328,0.8591129,0.8328959,Drum (Right),00:11.070
0.1868455,0.8576085,0.8322667,Drum (Right),00:11.081
