x,y,z,focusItem,time
0.06856369,4,-4.678807,Sky,00:10
0.08482128,4,-4.612006,Sky,00:10
0.07095741,4,-4.726884,Sky,00:10
0.09011131,4,-4.728733,Sky,00:10
0.08682131,4,-4.76057,Sky,00:10
0.08563339,4,-4.795783,Sky,00:10
0.05979132,4,-4.828163,Sky,00:10
0.09174757,4,-4.828594,Sky,00:10
0.06971329,4,-4.885957,Sky,00:10
0.0580427,4,-4.975674,Sky,00:10
0.0371532,3.968003,-5,Environment,00:10
0.02688851,3.960964,-5,Environment,00:10
0.01508417,3.959265,-5,Environment,00:10
0.008000561,3.951687,-5,Environment,00:10
-0.003176364,3.967292,-5,Environment,00:10
-0.01060223,3.964379,-5,Environment,00:10
-0.02387376,3.957345,-5,Environment,00:10
-0.02569111,3.939234,-5,Environment,00:10
-0.01256338,3.945664,-5,Environment,00:10
-0.01791676,3.938347,-5,Environment,00:10
-0.02506663,3.941578,-5,Environment,00:10
-0.02715523,3.941075,-5,Environment,00:10
-0.03069271,3.936962,-5,Environment,00:10
-0.03933425,3.930915,-5,Environment,00:10
-0.04944488,3.922987,-5,Environment,00:10
-0.05721616,3.916916,-5,Environment,00:10
-0.0658526,3.912433,-5,Environment,00:10
-0.05876771,3.917568,-5,Environment,00:10
-0.08774962,3.929958,-5,Environment,00:10
-0.09667572,3.916121,-5,Environment,00:10
-0.1210374,3.912636,-5,Environment,00:10
-0.1531913,3.909353,-5,Environment,00:11
-0.1759487,3.935213,-5,Environment,00:11
-0.163432,3.942084,-5,Environment,00:11
-0.3297956,3.986987,-5,Environment,00:11
-0.9186193,3.946317,-5,Environment,00:11
-1.320779,3.961821,-5,Environment,00:11
-1.665525,4,-4.972477,Sky,00:11
-2.020039,4,-4.857882,Sky,00:11
-2.030413,4,-4.846764,Sky,00:11
-2.098656,4,-4.92831,Sky,00:11
-2.130585,4,-4.95435,Sky,00:11
-2.181918,4,-4.961901,Sky,00:11
-2.269464,4,-4.914246,Sky,00:11
-2.25318,4,-4.929966,Sky,00:11
-2.322529,4,-4.839564,Sky,00:11
-2.429162,4,-4.790178,Sky,00:11
-2.368682,4,-4.76409,Sky,00:11
-2.626512,4,-4.394445,Sky,00:11
-3.038926,2.288811,-5,Environment,00:11
-4.400071,3.95,-0.04326713,Buildings,00:11
-4.430879,3.95,-0.06219649,Buildings,00:11
-4.371207,3.95,-0.07857436,Buildings,00:11
-4.388676,3.95,-0.177552,Buildings,00:11
-4.435427,3.95,-0.1815888,Buildings,00:11
-4.427596,3.95,-0.09575343,Buildings,00:11
-4.487994,3.95,-0.2754105,Buildings,00:11
-4.524571,3.95,-0.2433069,Buildings,00:11
-4.538135,3.95,-0.2315094,Buildings,00:11
